station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6
73889,2019-02-15,36.9488767802196,-121.976941315055,2019,1,541.0,541.0,69.0,69.0,3,0,1,2,-32767
73892,2019-02-15,36.9502287400533,-121.9769232331,2019,1,332.0,332.0,41.0,41.0,4,0,2,2,-32767
73893,2019-02-15,36.9504991319821,-121.976919616564,2019,1,567.0,567.0,77.0,77.0,4,0,2,2,-32767
73894,2019-02-15,36.9507695238982,-121.97691599998,2019,1,870.0,529.0,113.0,70.0,4,0,2,2,-32767
73895,2019-02-15,36.9510399158017,-121.976912383348,2019,1,752.0,466.0,95.0,60.0,4,0,2,2,-32767
73896,2019-02-15,36.9513103076926,-121.976908766667,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
73897,2019-02-15,36.9515806995708,-121.976905149939,2019,1,303.0,303.0,36.0,36.0,4,0,2,2,-32767
73899,2019-02-15,36.9521214832893,-121.976897916336,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
73900,2019-02-15,36.9523918751296,-121.976894299462,2019,1,435.0,435.0,56.0,56.0,4,0,2,2,-32767
73901,2019-02-15,36.9526622669573,-121.976890682541,2019,1,450.0,450.0,59.0,59.0,4,0,2,2,-32767
73902,2019-02-15,36.9529326587723,-121.97688706557,2019,1,391.0,391.0,50.0,50.0,4,0,2,2,-32767
73903,2019-02-15,36.9532030505746,-121.976883448552,2019,1,332.0,332.0,41.0,41.0,4,0,2,2,-32767
73929,2019-02-15,36.9483330933142,-121.976611659892,2019,1,384.0,384.0,45.0,45.0,3,0,1,2,-32767
73931,2019-02-15,36.9488738772795,-121.976604425067,2019,1,443.0,443.0,54.0,54.0,3,0,1,2,-32767
73932,2019-02-15,36.9491442692431,-121.976600807582,2019,1,560.0,560.0,72.0,72.0,3,0,1,2,-32767
73933,2019-02-15,36.9494146611942,-121.976597190049,2019,1,501.0,501.0,63.0,63.0,3,0,1,2,-32767
73936,2019-02-15,36.9504962288719,-121.976582719434,2019,1,361.0,361.0,45.0,45.0,4,0,2,2,-32767
73937,2019-02-15,36.9507666207597,-121.976579101659,2019,1,523.0,523.0,70.0,70.0,4,0,2,2,-32767
73938,2019-02-15,36.9510370126349,-121.976575483837,2019,1,508.0,508.0,68.0,68.0,4,0,2,2,-32767
73939,2019-02-15,36.9513074044974,-121.976571865966,2019,1,435.0,435.0,56.0,56.0,4,0,2,2,-32767
73940,2019-02-15,36.9515777963473,-121.976568248046,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
73941,2019-02-15,36.9518481881846,-121.976564630079,2019,1,376.0,376.0,47.0,47.0,4,0,2,2,-32767
73942,2019-02-15,36.9521185800091,-121.976561012063,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
73943,2019-02-15,36.9523889718211,-121.976557393999,2019,1,582.0,582.0,79.0,79.0,4,0,2,2,-32767
73944,2019-02-15,36.9526593636203,-121.976553775886,2019,1,596.0,596.0,81.0,81.0,4,0,2,2,-32767
73945,2019-02-15,36.952929755407,-121.976550157726,2019,1,538.0,538.0,72.0,72.0,4,0,2,2,-32767
73946,2019-02-15,36.953200147181,-121.976546539517,2019,1,405.0,405.0,52.0,52.0,4,0,2,2,-32767
73980,2019-02-15,36.9483301894753,-121.976274772333,2019,1,403.0,403.0,48.0,48.0,3,0,1,2,-32767
73981,2019-02-15,36.9486005814359,-121.976271153754,2019,1,364.0,364.0,42.0,42.0,3,0,1,2,-32767
73983,2019-02-15,36.9491413653192,-121.976263916452,2019,1,521.0,521.0,66.0,66.0,3,0,1,2,-32767
73984,2019-02-15,36.9494117572419,-121.976260297728,2019,1,678.0,678.0,90.0,90.0,3,0,1,2,-32767
73985,2019-02-15,36.9496821491519,-121.976256678957,2019,1,521.0,521.0,66.0,66.0,3,0,1,2,-32767
73988,2019-02-15,36.9507637166657,-121.976242203387,2019,1,317.0,317.0,38.0,38.0,4,0,2,2,-32767
73989,2019-02-15,36.9510341085125,-121.976238584373,2019,1,464.0,464.0,61.0,61.0,4,0,2,2,-32767
73990,2019-02-15,36.9513045003467,-121.976234965312,2019,1,508.0,508.0,68.0,68.0,4,0,2,2,-32767
73991,2019-02-15,36.9515748921682,-121.976231346202,2019,1,479.0,479.0,63.0,63.0,4,0,2,2,-32767
73992,2019-02-15,36.9518452839771,-121.976227727044,2019,1,464.0,464.0,61.0,61.0,4,0,2,2,-32767
73993,2019-02-15,36.9521156757733,-121.976224107838,2019,1,405.0,405.0,52.0,52.0,4,0,2,2,-32767
73994,2019-02-15,36.9523860675569,-121.976220488583,2019,1,567.0,567.0,77.0,77.0,4,0,2,2,-32767
73995,2019-02-15,36.9526564593278,-121.97621686928,2019,1,1017.0,688.0,135.0,95.0,4,0,2,2,-32767
73996,2019-02-15,36.9529268510861,-121.976213249929,2019,1,626.0,626.0,86.0,86.0,4,0,2,2,-32767
73997,2019-02-15,36.9531972428318,-121.976209630529,2019,1,435.0,435.0,56.0,56.0,4,0,2,2,-32767
74032,2019-02-15,36.9483272846809,-121.975937884821,2019,1,443.0,443.0,54.0,54.0,3,0,1,2,-32767
74034,2019-02-15,36.9488680685328,-121.975930645235,2019,1,462.0,462.0,57.0,57.0,3,0,1,2,-32767
74035,2019-02-15,36.9491384604398,-121.97592702537,2019,1,964.0,511.0,120.0,65.0,3,0,1,2,-32767
74036,2019-02-15,36.9494088523341,-121.975923405456,2019,1,1022.0,534.0,129.0,69.0,3,0,1,2,-32767
74037,2019-02-15,36.9496792442158,-121.975919785494,2019,1,523.0,523.0,70.0,70.0,4,0,2,2,-32767
74041,2019-02-15,36.9510312034345,-121.975901684959,2019,1,620.0,363.0,74.0,44.0,4,0,2,2,-32767
74042,2019-02-15,36.9513015952403,-121.975898064707,2019,1,523.0,523.0,70.0,70.0,4,0,2,2,-32767
74043,2019-02-15,36.9515719870335,-121.975894444407,2019,1,523.0,523.0,70.0,70.0,4,0,2,2,-32767
74044,2019-02-15,36.951842378814,-121.975890824058,2019,1,479.0,479.0,63.0,63.0,4,0,2,2,-32767
74045,2019-02-15,36.9521127705819,-121.975887203661,2019,1,826.0,489.0,106.0,63.0,4,0,2,2,-32767
74046,2019-02-15,36.9523831623371,-121.975883583216,2019,1,567.0,567.0,77.0,77.0,4,0,2,2,-32767
74047,2019-02-15,36.9526535540797,-121.975879962722,2019,1,1046.0,669.0,140.0,92.0,4,0,2,2,-32767
74048,2019-02-15,36.9529239458097,-121.975876342181,2019,1,1017.0,644.0,135.0,88.0,4,0,2,2,-32767
74049,2019-02-15,36.953194337527,-121.975872721591,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
74085,2019-02-15,36.948594770835,-121.975597376399,2019,1,384.0,384.0,45.0,45.0,3,0,1,2,-32767
74086,2019-02-15,36.9488651627263,-121.975593755392,2019,1,364.0,364.0,42.0,42.0,3,0,1,2,-32767
74087,2019-02-15,36.9491355546049,-121.975590134336,2019,1,462.0,462.0,57.0,57.0,3,0,1,2,-32767
74088,2019-02-15,36.9494059464708,-121.975586513232,2019,1,560.0,560.0,72.0,72.0,3,0,1,2,-32767
74089,2019-02-15,36.9496763383242,-121.975582892079,2019,1,752.0,466.0,95.0,60.0,4,0,2,2,-32767
74090,2019-02-15,36.9499467301648,-121.975579270879,2019,1,752.0,485.0,95.0,64.0,4,0,2,2,-32767
74091,2019-02-15,36.9502171219929,-121.975575649629,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
74095,2019-02-15,36.9512986891785,-121.97556116415,2019,1,576.0,346.0,68.0,42.0,4,0,2,2,-32767
74096,2019-02-15,36.9515690809433,-121.975557542659,2019,1,723.0,441.0,90.0,56.0,4,0,2,2,-32767
74097,2019-02-15,36.9518394726954,-121.97555392112,2019,1,405.0,405.0,52.0,52.0,4,0,2,2,-32767
74098,2019-02-15,36.9521098644349,-121.975550299533,2019,1,405.0,405.0,52.0,52.0,4,0,2,2,-32767
74099,2019-02-15,36.9523802561618,-121.975546677897,2019,1,435.0,435.0,56.0,56.0,4,0,2,2,-32767
74100,2019-02-15,36.952650647876,-121.975543056213,2019,1,635.0,373.0,77.0,46.0,4,0,2,2,-32767
74101,2019-02-15,36.9529210395776,-121.975539434481,2019,1,435.0,435.0,56.0,56.0,4,0,2,2,-32767
74102,2019-02-15,36.9531914312665,-121.9755358127,2019,1,405.0,405.0,52.0,52.0,4,0,2,2,-32767
74134,2019-02-15,36.9485918641014,-121.975260487795,2019,1,443.0,443.0,54.0,54.0,3,0,1,2,-32767
74135,2019-02-15,36.9488622559643,-121.975256865597,2019,1,462.0,462.0,57.0,57.0,3,0,1,2,-32767
74136,2019-02-15,36.9491326478145,-121.975253243351,2019,1,423.0,423.0,51.0,51.0,3,0,1,2,-32767
74137,2019-02-15,36.9494030396521,-121.975249621056,2019,1,521.0,521.0,66.0,66.0,3,0,1,2,-32767
74138,2019-02-15,36.949673431477,-121.975245998713,2019,1,464.0,464.0,61.0,61.0,4,0,2,2,-32767
74139,2019-02-15,36.9499438232893,-121.975242376322,2019,1,826.0,518.0,106.0,69.0,4,0,2,2,-32767
74140,2019-02-15,36.950214215089,-121.975238753883,2019,1,811.0,516.0,104.0,68.0,4,0,2,2,-32767
74141,2019-02-15,36.950484606876,-121.975235131395,2019,1,450.0,450.0,59.0,59.0,4,0,2,2,-32767
74146,2019-02-15,36.9518365656213,-121.975217018231,2019,1,288.0,288.0,34.0,34.0,4,0,2,2,-32767
74147,2019-02-15,36.9521069573324,-121.975213395453,2019,1,303.0,303.0,36.0,36.0,4,0,2,2,-32767
74148,2019-02-15,36.9523773490308,-121.975209772626,2019,1,332.0,332.0,41.0,41.0,4,0,2,2,-32767
74186,2019-02-15,36.9485889564123,-121.974923599238,2019,1,462.0,462.0,57.0,57.0,3,0,1,2,-32767
74187,2019-02-15,36.9488593482468,-121.97491997585,2019,1,521.0,521.0,66.0,66.0,3,0,1,2,-32767
74188,2019-02-15,36.9491297400686,-121.974916352413,2019,1,787.0,411.0,93.0,50.0,3,0,1,2,-32767
74189,2019-02-15,36.9494001318778,-121.974912728929,2019,1,541.0,541.0,69.0,69.0,3,0,1,2,-32767
74190,2019-02-15,36.9496705236744,-121.974909105395,2019,1,708.0,430.0,88.0,55.0,4,0,2,2,-32767
74191,2019-02-15,36.9499409154583,-121.974905481814,2019,1,840.0,541.0,108.0,72.0,4,0,2,2,-32767
74192,2019-02-15,36.9502113072295,-121.974901858184,2019,1,884.0,550.0,115.0,73.0,4,0,2,2,-32767
74193,2019-02-15,36.9504816989881,-121.974898234506,2019,1,972.0,626.0,128.0,85.0,4,0,2,2,-32767
74194,2019-02-15,36.9507520907341,-121.974894610779,2019,1,796.0,503.0,101.0,66.0,4,0,2,2,-32767
74200,2019-02-15,36.9523744409443,-121.974872867404,2019,1,494.0,494.0,65.0,65.0,4,0,2,2,-32767
74201,2019-02-15,36.9526448326017,-121.974869243339,2019,1,347.0,347.0,43.0,43.0,4,0,2,2,-32767
74203,2019-02-15,36.9531856158787,-121.974861995064,2019,1,391.0,391.0,50.0,50.0,4,0,2,2,-32767
74234,2019-02-15,36.9485860477677,-121.97458671073,2019,1,384.0,384.0,45.0,45.0,3,0,1,2,-32767
74235,2019-02-15,36.9488564395738,-121.974583086152,2019,1,423.0,423.0,51.0,51.0,3,0,1,2,-32767
74236,2019-02-15,36.9491268313673,-121.974579461525,2019,1,599.0,599.0,78.0,78.0,3,0,1,2,-32767
74237,2019-02-15,36.9493972231481,-121.97457583685,2019,1,639.0,639.0,84.0,84.0,3,0,1,2,-32767
74238,2019-02-15,36.9496676149162,-121.974572212126,2019,1,781.0,474.0,99.0,61.0,4,0,2,2,-32767
74239,2019-02-15,36.9499380066717,-121.974568587354,2019,1,781.0,500.0,99.0,66.0,4,0,2,2,-32767
74240,2019-02-15,36.9502083984145,-121.974564962534,2019,1,899.0,553.0,117.0,74.0,4,0,2,2,-32767
74241,2019-02-15,36.9504787901448,-121.974561337665,2019,1,958.0,635.0,126.0,87.0,4,0,2,2,-32767
74242,2019-02-15,36.9507491818624,-121.974557712748,2019,1,899.0,632.0,117.0,87.0,4,0,2,2,-32767
74243,2019-02-15,36.9510195735673,-121.974554087783,2019,1,811.0,516.0,104.0,68.0,4,0,2,2,-32767
74244,2019-02-15,36.9512899652595,-121.974550462769,2019,1,317.0,317.0,38.0,38.0,4,0,2,2,-32767
74250,2019-02-15,36.9531827067513,-121.974525086318,2019,1,391.0,391.0,50.0,50.0,4,0,2,2,-32767
74279,2019-02-15,36.9485831381677,-121.97424982227,2019,1,384.0,384.0,45.0,45.0,3,0,1,2,-32767
74280,2019-02-15,36.9488535299454,-121.974246196501,2019,1,521.0,521.0,66.0,66.0,3,0,1,2,-32767
74281,2019-02-15,36.9491239217104,-121.974242570684,2019,1,658.0,658.0,87.0,87.0,3,0,1,2,-32767
74282,2019-02-15,36.9493943134628,-121.974238944819,2019,1,658.0,658.0,87.0,87.0,3,0,1,2,-32767
74283,2019-02-15,36.9496647052026,-121.974235318905,2019,1,1172.0,459.0,149.0,62.0,4,0,2,2,-32767
74284,2019-02-15,36.9499350969296,-121.974231692943,2019,1,855.0,544.0,110.0,73.0,4,0,2,2,-32767
74285,2019-02-15,36.9502054886441,-121.974228066932,2019,1,884.0,580.0,115.0,79.0,4,0,2,2,-32767
74286,2019-02-15,36.9504758803459,-121.974224440873,2019,1,1134.0,676.0,153.0,92.0,4,0,2,2,-32767
74287,2019-02-15,36.9507462720351,-121.974220814765,2019,1,899.0,594.0,117.0,81.0,4,0,2,2,-32767
74288,2019-02-15,36.9510166637116,-121.97421718861,2019,1,811.0,537.0,104.0,72.0,4,0,2,2,-32767
74289,2019-02-15,36.9512870553754,-121.974213562405,2019,1,538.0,538.0,72.0,72.0,4,0,2,2,-32767
74290,2019-02-15,36.9515574470266,-121.974209936153,2019,1,347.0,347.0,43.0,43.0,4,0,2,2,-32767
74323,2019-02-15,36.9488506193615,-121.9739093069,2019,1,541.0,541.0,69.0,69.0,3,0,1,2,-32767
74324,2019-02-15,36.9491210110981,-121.973905679892,2019,1,697.0,697.0,93.0,93.0,3,0,1,2,-32767
74325,2019-02-15,36.9493914028221,-121.973902052836,2019,1,1231.0,496.0,158.0,68.0,4,0,2,2,-32767
74326,2019-02-15,36.9496617945334,-121.973898425732,2019,1,1495.0,617.0,198.0,86.0,4,0,2,2,-32767
74327,2019-02-15,36.9499321862321,-121.97389479858,2019,1,1290.0,486.0,167.0,65.0,4,0,2,2,-32767
74328,2019-02-15,36.9502025779181,-121.973891171378,2019,1,1246.0,446.0,160.0,59.0,4,0,2,2,-32767
74329,2019-02-15,36.9504729695915,-121.973887544129,2019,1,1422.0,554.0,187.0,76.0,4,0,2,2,-32767
74330,2019-02-15,36.9507433612522,-121.973883916831,2019,1,928.0,620.0,122.0,85.0,4,0,2,2,-32767
74331,2019-02-15,36.9510137529003,-121.973880289485,2019,1,723.0,441.0,90.0,56.0,4,0,2,2,-32767
74332,2019-02-15,36.9512841445358,-121.97387666209,2019,1,376.0,376.0,47.0,47.0,4,0,2,2,-32767
74333,2019-02-15,36.9515545361585,-121.973873034647,2019,1,361.0,361.0,45.0,45.0,4,0,2,2,-32767
74367,2019-02-15,36.9491180995303,-121.973568789149,2019,1,580.0,580.0,75.0,75.0,3,0,1,2,-32767
74368,2019-02-15,36.9493884912258,-121.973565160902,2019,1,1246.0,488.0,160.0,66.0,4,0,2,2,-32767
74369,2019-02-15,36.9496588829088,-121.973561532608,2019,1,1407.0,578.0,185.0,80.0,4,0,2,2,-32767
74370,2019-02-15,36.949929274579,-121.973557904265,2019,1,1105.0,666.0,149.0,91.0,4,0,2,2,-32767
74371,2019-02-15,36.9501996662366,-121.973554275873,2019,1,1163.0,713.0,158.0,98.0,4,0,2,2,-32767
74372,2019-02-15,36.9504700578815,-121.973550647434,2019,1,1246.0,480.0,160.0,65.0,4,0,2,2,-32767
74373,2019-02-15,36.9507404495139,-121.973547018945,2019,1,855.0,544.0,110.0,73.0,4,0,2,2,-32767
74374,2019-02-15,36.9510108411335,-121.973543390409,2019,1,450.0,450.0,59.0,59.0,4,0,2,2,-32767
74414,2019-02-15,36.949115187007,-121.973231898453,2019,1,580.0,580.0,75.0,75.0,3,0,1,2,-32767
74415,2019-02-15,36.9493855786741,-121.973228269017,2019,1,826.0,518.0,106.0,69.0,4,0,2,2,-32767
74416,2019-02-15,36.9496559703286,-121.973224639532,2019,1,1002.0,582.0,133.0,77.0,4,0,2,2,-32767
74417,2019-02-15,36.9499263619704,-121.973221009999,2019,1,1466.0,566.0,194.0,78.0,4,0,2,2,-32767
74418,2019-02-15,36.9501967535996,-121.973217380417,2019,1,1525.0,584.0,203.0,81.0,4,0,2,2,-32767
74419,2019-02-15,36.9504671452161,-121.973213750787,2019,1,1525.0,628.0,203.0,88.0,4,0,2,2,-32767
74420,2019-02-15,36.95073753682,-121.973210121108,2019,1,1119.0,671.0,151.0,91.0,4,0,2,2,-32767
74421,2019-02-15,36.9510079284112,-121.973206491381,2019,1,928.0,538.0,122.0,71.0,4,0,2,2,-32767
74422,2019-02-15,36.9512783199898,-121.973202861605,2019,1,288.0,288.0,34.0,34.0,4,0,2,2,-32767
74467,2019-02-15,36.9493826651669,-121.97289137718,2019,1,708.0,430.0,88.0,55.0,4,0,2,2,-32767
74468,2019-02-15,36.9496530567929,-121.972887746505,2019,1,826.0,489.0,106.0,63.0,4,0,2,2,-32767
74469,2019-02-15,36.9499234484063,-121.972884115781,2019,1,1334.0,540.0,173.0,74.0,4,0,2,2,-32767
74470,2019-02-15,36.950193840007,-121.972880485009,2019,1,1208.0,698.0,164.0,95.0,4,0,2,2,-32767
74471,2019-02-15,36.9504642315951,-121.972876854188,2019,1,1407.0,615.0,185.0,87.0,4,0,2,2,-32767
74472,2019-02-15,36.9507346231705,-121.972873223319,2019,1,1613.0,666.0,216.0,94.0,4,0,2,2,-32767
74473,2019-02-15,36.9510050147333,-121.972869592401,2019,1,1349.0,516.0,176.0,70.0,4,0,2,2,-32767
74474,2019-02-15,36.9512754062835,-121.972865961435,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
74517,2019-02-15,36.9493797507042,-121.972554485391,2019,1,361.0,361.0,45.0,45.0,4,0,2,2,-32767
74518,2019-02-15,36.9496501423018,-121.972550853525,2019,1,1172.0,453.0,149.0,61.0,4,0,2,2,-32767
74519,2019-02-15,36.9499205338867,-121.972547221611,2019,1,1017.0,589.0,135.0,78.0,4,0,2,2,-32767
74520,2019-02-15,36.950190925459,-121.972543589649,2019,1,1393.0,509.0,182.0,69.0,4,0,2,2,-32767
74521,2019-02-15,36.9504613170186,-121.972539957638,2019,1,1266.0,736.0,173.0,101.0,4,0,2,2,-32767
74522,2019-02-15,36.9507317085656,-121.972536325578,2019,1,2107.0,395.0,281.0,60.0,4,0,2,2,-32767
74523,2019-02-15,36.9510021000999,-121.97253269347,2019,1,1252.0,754.0,171.0,104.0,4,0,2,2,-32767
74524,2019-02-15,36.9512724916216,-121.972529061314,2019,1,567.0,567.0,77.0,77.0,4,0,2,2,-32767
74525,2019-02-15,36.9515428831306,-121.972525429109,2019,1,332.0,332.0,41.0,41.0,4,0,2,2,-32767
74572,2019-02-15,36.949376835286,-121.972217593651,2019,1,288.0,288.0,34.0,34.0,4,0,2,2,-32767
74573,2019-02-15,36.9496472268551,-121.972213960595,2019,1,752.0,457.0,95.0,59.0,4,0,2,2,-32767
74574,2019-02-15,36.9499176184116,-121.97221032749,2019,1,1246.0,474.0,160.0,64.0,4,0,2,2,-32767
74575,2019-02-15,36.9501880099554,-121.972206694337,2019,1,1525.0,574.0,203.0,79.0,4,0,2,2,-32767
74576,2019-02-15,36.9504584014866,-121.972203061136,2019,1,1657.0,643.0,223.0,90.0,4,0,2,2,-32767
74577,2019-02-15,36.950728793005,-121.972199427886,2019,1,1554.0,626.0,207.0,87.0,4,0,2,2,-32767
74578,2019-02-15,36.9509991845109,-121.972195794588,2019,1,1363.0,523.0,178.0,71.0,4,0,2,2,-32767
74579,2019-02-15,36.9512695760042,-121.972192161241,2019,1,508.0,508.0,68.0,68.0,4,0,2,2,-32767
74580,2019-02-15,36.9515399674847,-121.972188527845,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
74581,2019-02-15,36.9518103589526,-121.972184894402,2019,1,332.0,332.0,41.0,41.0,4,0,2,2,-32767
74630,2019-02-15,36.949644310453,-121.971877067713,2019,1,376.0,376.0,47.0,47.0,4,0,2,2,-32767
74631,2019-02-15,36.9499147019809,-121.971873433418,2019,1,1128.0,417.0,142.0,55.0,4,0,2,2,-32767
74632,2019-02-15,36.9501850934963,-121.971869799075,2019,1,1290.0,489.0,167.0,66.0,4,0,2,2,-32767
74633,2019-02-15,36.9504554849989,-121.971866164683,2019,1,1510.0,619.0,200.0,87.0,4,0,2,2,-32767
74634,2019-02-15,36.950725876489,-121.971862530242,2019,1,1613.0,641.0,216.0,90.0,4,0,2,2,-32767
74635,2019-02-15,36.9509962679664,-121.971858895754,2019,1,1231.0,467.0,158.0,63.0,4,0,2,2,-32767
74636,2019-02-15,36.9512666594312,-121.971855261216,2019,1,464.0,464.0,61.0,61.0,4,0,2,2,-32767
74637,2019-02-15,36.9515370508833,-121.97185162663,2019,1,464.0,464.0,61.0,61.0,4,0,2,2,-32767
74638,2019-02-15,36.9518074423227,-121.971847991996,2019,1,361.0,361.0,45.0,45.0,4,0,2,2,-32767
74682,2019-02-15,36.9499117845948,-121.971536539394,2019,1,361.0,361.0,45.0,45.0,4,0,2,2,-32767
74683,2019-02-15,36.9501821760817,-121.97153290386,2019,1,1128.0,403.0,142.0,52.0,4,0,2,2,-32767
74684,2019-02-15,36.9504525675559,-121.971529268278,2019,1,1187.0,418.0,151.0,54.0,4,0,2,2,-32767
74685,2019-02-15,36.9507229590174,-121.971525632647,2019,1,1569.0,599.0,209.0,83.0,4,0,2,2,-32767
74686,2019-02-15,36.9509933504663,-121.971521996968,2019,1,1510.0,593.0,200.0,82.0,4,0,2,2,-32767
74687,2019-02-15,36.9512637419026,-121.97151836124,2019,1,508.0,508.0,68.0,68.0,4,0,2,2,-32767
74688,2019-02-15,36.9515341333262,-121.971514725464,2019,1,723.0,441.0,90.0,56.0,4,0,2,2,-32767
74689,2019-02-15,36.9518045247372,-121.971511089639,2019,1,620.0,390.0,74.0,49.0,4,0,2,2,-32767
74690,2019-02-15,36.9520749161355,-121.971507453766,2019,1,376.0,376.0,47.0,47.0,4,0,2,2,-32767
74734,2019-02-15,36.9501792577115,-121.971196008694,2019,1,532.0,313.0,61.0,36.0,4,0,2,2,-32767
74735,2019-02-15,36.9504496491572,-121.971192371922,2019,1,620.0,390.0,74.0,49.0,4,0,2,2,-32767
74736,2019-02-15,36.9507200405903,-121.971188735101,2019,1,1084.0,434.0,135.0,58.0,4,0,2,2,-32767
74737,2019-02-15,36.9509904320107,-121.971185098231,2019,1,826.0,518.0,106.0,69.0,4,0,2,2,-32767
74738,2019-02-15,36.9512608234185,-121.971181461313,2019,1,796.0,513.0,101.0,68.0,4,0,2,2,-32767
74739,2019-02-15,36.9515312148136,-121.971177824346,2019,1,943.0,545.0,124.0,71.0,4,0,2,2,-32767
74740,2019-02-15,36.9518016061961,-121.971174187331,2019,1,723.0,441.0,90.0,56.0,4,0,2,2,-32767
74741,2019-02-15,36.9520719975659,-121.971170550267,2019,1,1202.0,431.0,153.0,57.0,4,0,2,2,-32767
74742,2019-02-15,36.9523423889231,-121.971166913155,2019,1,482.0,482.0,60.0,60.0,3,0,1,2,-32767
74782,2019-02-15,36.9501763383859,-121.970859113577,2019,1,303.0,303.0,36.0,36.0,4,0,2,2,-32767
74783,2019-02-15,36.9504467298031,-121.970855475614,2019,1,708.0,423.0,88.0,53.0,4,0,2,2,-32767
74784,2019-02-15,36.9507171212077,-121.970851837603,2019,1,737.0,430.0,92.0,54.0,4,0,2,2,-32767
74785,2019-02-15,36.9509875125996,-121.970848199542,2019,1,464.0,464.0,61.0,61.0,4,0,2,2,-32767
74786,2019-02-15,36.9512579039788,-121.970844561434,2019,1,870.0,522.0,113.0,69.0,4,0,2,2,-32767
74787,2019-02-15,36.9515282953455,-121.970840923277,2019,1,1046.0,608.0,140.0,81.0,4,0,2,2,-32767
74788,2019-02-15,36.9517986866994,-121.970837285071,2019,1,1363.0,525.0,178.0,72.0,4,0,2,2,-32767
74789,2019-02-15,36.9520690780407,-121.970833646817,2019,1,1540.0,613.0,205.0,85.0,4,0,2,2,-32767
74790,2019-02-15,36.9523394693694,-121.970830008514,2019,1,697.0,697.0,93.0,93.0,3,0,1,2,-32767
74828,2019-02-15,36.9504438094934,-121.970518579355,2019,1,303.0,303.0,36.0,36.0,4,0,2,2,-32767
74829,2019-02-15,36.9507142008695,-121.970514940153,2019,1,347.0,347.0,43.0,43.0,4,0,2,2,-32767
74830,2019-02-15,36.9509845922329,-121.970511300902,2019,1,420.0,420.0,54.0,54.0,4,0,2,2,-32767
74831,2019-02-15,36.9512549835836,-121.970507661603,2019,1,435.0,435.0,56.0,56.0,4,0,2,2,-32767
74832,2019-02-15,36.9515253749217,-121.970504022256,2019,1,538.0,538.0,72.0,72.0,4,0,2,2,-32767
74833,2019-02-15,36.9517957662472,-121.970500382859,2019,1,1554.0,582.0,207.0,80.0,4,0,2,2,-32767
74834,2019-02-15,36.95206615756,-121.970496743415,2019,1,1375.0,866.0,183.0,122.0,3,0,1,2,-32767
74835,2019-02-15,36.9523365488601,-121.970493103921,2019,1,1512.0,911.0,204.0,128.0,3,0,1,2,-32767
74836,2019-02-15,36.9526069401477,-121.970489464379,2019,1,1101.0,621.0,141.0,83.0,3,0,1,2,-32767
74837,2019-02-15,36.9528773314225,-121.970485824789,2019,1,693.0,693.0,86.0,85.0,2,0,0,2,-32767
74873,2019-02-15,36.9507112795757,-121.970178042752,2019,1,303.0,303.0,36.0,36.0,4,0,2,2,-32767
74874,2019-02-15,36.9509816709106,-121.970174402311,2019,1,546.0,330.0,63.0,39.0,4,0,2,2,-32767
74875,2019-02-15,36.9512520622329,-121.970170761821,2019,1,620.0,363.0,74.0,44.0,4,0,2,2,-32767
74876,2019-02-15,36.9515224535424,-121.970167121283,2019,1,376.0,376.0,47.0,47.0,4,0,2,2,-32767
74877,2019-02-15,36.9517928448394,-121.970163480697,2019,1,1042.0,559.0,132.0,73.0,3,0,1,2,-32767
74878,2019-02-15,36.9520632361237,-121.970159840061,2019,1,1042.0,604.0,132.0,81.0,3,0,1,2,-32767
74879,2019-02-15,36.9523336273953,-121.970156199377,2019,1,1512.0,911.0,204.0,128.0,3,0,1,2,-32767
74880,2019-02-15,36.9526040186543,-121.970152558645,2019,1,526.0,526.0,75.0,75.0,7,0,0,7,-32767
74881,2019-02-15,36.9528744099007,-121.970148917864,2019,1,1575.0,1575.0,221.0,221.0,2,0,0,2,-32767
74882,2019-02-15,36.9531448011343,-121.970145277034,2019,1,752.0,752.0,95.0,95.0,2,0,0,2,-32767
74919,2019-02-15,36.9512491399266,-121.969833862088,2019,1,317.0,317.0,38.0,38.0,4,0,2,2,-32767
74920,2019-02-15,36.9515195312076,-121.96983022036,2019,1,317.0,317.0,38.0,38.0,4,0,2,2,-32767
74921,2019-02-15,36.951789922476,-121.969826578582,2019,1,826.0,441.0,99.0,55.0,3,0,1,2,-32767
